lat,labelK4,labelK2,labelK3,lon,labelK5,labelK6
37.796551048078904,1,1,0,-122.405283980519,4,5
37.785998832379804,1,1,0,-122.41174737192399,4,5
37.776508037023298,1,1,0,-122.41445776463399,0,0
37.756486410930897,0,0,2,-122.40653911514799,1,1
37.756486410930897,0,0,2,-122.40653911514799,1,1
37.786204210529498,1,1,0,-122.409686191837,4,5
37.786912692426696,1,1,0,-122.409756223507,4,5
37.786912692426696,1,1,0,-122.409756223507,4,5
37.787148807979001,1,1,0,-122.409876622532,4,5
37.785744654560901,1,1,0,-122.405832474482,4,5
37.7868849113107,1,1,0,-122.408201657254,4,5
37.787359494956,1,1,0,-122.40823102626101,4,5
37.7586968166489,0,0,2,-122.41796448376,1,1
37.7588312134679,0,0,2,-122.415781281593,1,1
37.7604330003754,0,0,2,-122.41592984954799,1,1
37.757232227914002,0,0,2,-122.415629332446,1,1
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.806025533995602,1,1,0,-122.409888227377,0,0
37.787148807979001,1,1,0,-122.409876622532,4,5
37.786409403361802,1,1,0,-122.408040474858,4,5
37.787197959106201,1,1,0,-122.409055191364,4,5
37.787148807979001,1,1,0,-122.409876622532,4,5
37.786404470820898,1,1,0,-122.408519707346,4,5
37.786409403361802,1,1,0,-122.408040474858,4,5
37.786564760768499,1,1,0,-122.407244087032,4,5
37.785492204460198,1,1,0,-122.40785423453799,4,5
37.786204210529498,1,1,0,-122.409686191837,4,5
37.787148807979001,1,1,0,-122.409876622532,4,5
37.7586968166489,0,0,2,-122.41796448376,1,1
37.787359494956,1,1,0,-122.40823102626101,4,5
37.786204210529498,1,1,0,-122.409686191837,4,5
37.7868849113107,1,1,0,-122.408201657254,4,5
37.786409403361802,1,1,0,-122.408040474858,4,5
37.787148807979001,1,1,0,-122.409876622532,4,5
37.786204210529498,1,1,0,-122.409686191837,4,5
37.787359494956,1,1,0,-122.40823102626101,4,5
37.786940899880499,1,1,0,-122.41151882035901,4,5
37.757880121443698,0,0,2,-122.417955821717,1,1
37.786409403361802,1,1,0,-122.408040474858,4,5
37.787197959106201,1,1,0,-122.409055191364,4,5
37.748166408398497,0,0,2,-122.418221946229,1,1
37.748166408398497,0,0,2,-122.418221946229,1,1
37.775549626163397,2,1,1,-122.502148728509,2,3
37.787913697910597,1,1,0,-122.41931732406999,0,0
37.787610939464798,1,1,0,-122.41420144235001,0,0
37.793524904033497,1,1,0,-122.40539653723999,4,5
37.805665468452297,1,1,0,-122.412782236976,0,0
37.787148807979001,1,1,0,-122.409876622532,4,5
37.717509105170897,0,0,2,-122.38685178391999,1,4
37.768471566409197,0,0,2,-122.416708153993,1,1
37.768471566409197,0,0,2,-122.416708153993,1,1
37.772694823686102,0,0,2,-122.422188261426,1,1
37.722029097311903,0,0,2,-122.40120722171299,1,4
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.760234075360501,0,0,2,-122.41920824950699,1,1
37.7586968166489,0,0,2,-122.41796448376,1,1
37.788817004015797,1,1,0,-122.400816275984,4,5
37.760345451726003,2,0,1,-122.50647008556901,2,3
37.776955113843599,1,1,0,-122.41799760821,0,0
37.786149394759398,1,1,0,-122.41727334493901,0,0
37.789759693834199,1,1,0,-122.40482801879,4,5
37.798715318988201,1,1,0,-122.403891536014,4,5
37.760365693157297,0,0,2,-122.417028392106,1,1
37.7356506398948,3,0,1,-122.448307079193,3,2
37.7356506398948,3,0,1,-122.448307079193,3,2
37.7356506398948,3,0,1,-122.448307079193,3,2
37.777388556621901,1,1,0,-122.408550681867,4,5
37.777388556621901,1,1,0,-122.408550681867,4,5
37.7586968166489,0,0,2,-122.41796448376,1,1
37.761730668522198,2,0,1,-122.477550339518,2,3
37.761730668522198,2,0,1,-122.477550339518,2,3
37.761730668522198,2,0,1,-122.477550339518,2,3
37.763299694593798,0,0,2,-122.421733767763,1,1
37.719716966346503,3,0,1,-122.46851080102,3,2
37.777410434519098,2,1,1,-122.461346511027,2,3
37.775842904213398,2,1,1,-122.49573117701701,2,3
37.7535477247351,2,0,1,-122.49094435983601,2,3
37.754082245047698,2,0,1,-122.48130933655101,2,3
37.754082245047698,2,0,1,-122.48130933655101,2,3
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.760301234039702,0,0,2,-122.41812008649001,1,1
37.750192219199199,2,0,1,-122.50420633639899,2,3
37.750192219199199,2,0,1,-122.50420633639899,2,3
37.775420706711003,0,1,2,-122.40340479147901,4,5
37.7586968166489,0,0,2,-122.41796448376,1,1
37.761291136424198,2,0,1,-122.485038730456,2,3
37.761291136424198,2,0,1,-122.485038730456,2,3
37.761291136424198,2,0,1,-122.485038730456,2,3
37.793524904033497,1,1,0,-122.40539653723999,4,5
37.7855804361702,1,1,0,-122.412857126524,0,0
37.788335124818097,1,1,0,-122.416032976503,0,0
37.781978853356797,1,1,0,-122.439329634936,0,0
37.790916209365697,1,1,0,-122.39292590848299,4,5
37.718487298728597,3,0,1,-122.483904120247,3,2
37.7874861572271,1,1,0,-122.418368839165,0,0
37.777752884469301,2,1,1,-122.47270784457599,2,3
37.729934693604399,0,0,2,-122.39774442710301,1,4
37.782554345242602,1,1,0,-122.39738878482601,4,5
37.757100579642803,0,0,2,-122.41781255878701,1,1
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.789920001484099,1,1,0,-122.422062730264,0,0
37.714105192098003,3,0,1,-122.439819026647,3,2
37.760274035239,0,0,2,-122.413797083413,1,1
37.759488455703597,0,0,2,-122.41797095509099,1,1
37.775420706711003,0,1,2,-122.40340479147901,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.7582649135041,0,0,2,-122.41156959248001,1,1
37.7582649135041,0,0,2,-122.41156959248001,1,1
37.714734735684601,0,0,2,-122.412457953057,1,4
37.722349837976701,3,0,2,-122.432171559555,3,2
37.775206536734302,2,0,1,-122.50964469377401,2,3
37.763216106913099,0,0,2,-122.419561596094,1,1
37.791762598393603,1,1,0,-122.422435540294,0,0
37.7586968166489,0,0,2,-122.41796448376,1,1
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.773641215964197,0,0,2,-122.421701514338,1,1
37.757100579642803,0,0,2,-122.41781255878701,1,1
37.789759693834199,1,1,0,-122.40482801879,4,5
37.791225517411903,1,1,0,-122.404195424821,4,5
37.761967421810198,0,0,2,-122.41718044863499,1,1
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.760500072599498,0,0,2,-122.41484513920599,1,1
37.757880121443698,0,0,2,-122.417955821717,1,1
37.759612316868498,0,0,2,-122.415921585459,1,1
37.776955113843599,1,1,0,-122.41799760821,0,0
37.7808757916602,2,1,1,-122.470190415901,2,3
37.785934257179598,1,1,0,-122.42650814200501,0,0
37.785998832379804,1,1,0,-122.41174737192399,4,5
37.789901982250797,1,1,0,-122.40711449111799,4,5
37.790463177977102,1,1,0,-122.405941469147,4,5
37.783310406701503,1,1,0,-122.38837987391901,4,5
37.783310406701503,1,1,0,-122.38837987391901,4,5
37.783310406701503,1,1,0,-122.38837987391901,4,5
37.783310406701503,1,1,0,-122.38837987391901,4,5
37.783310406701503,1,1,0,-122.38837987391901,4,5
37.783310406701503,1,1,0,-122.38837987391901,4,5
37.783310406701503,1,1,0,-122.38837987391901,4,5
37.783310406701503,1,1,0,-122.38837987391901,4,5
37.775420706711003,0,1,2,-122.40340479147901,4,5
37.775420706711003,0,1,2,-122.40340479147901,4,5
37.783310406701503,1,1,0,-122.38837987391901,4,5
37.783310406701503,1,1,0,-122.38837987391901,4,5
37.783310406701503,1,1,0,-122.38837987391901,4,5
37.783310406701503,1,1,0,-122.38837987391901,4,5
37.783310406701503,1,1,0,-122.38837987391901,4,5
37.783310406701503,1,1,0,-122.38837987391901,4,5
37.7578884408086,0,0,2,-122.417817852676,1,1
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.757880121443698,0,0,2,-122.417955821717,1,1
37.786439452476401,1,1,0,-122.409660751795,4,5
37.772540539159301,2,0,1,-122.466204667893,2,3
37.775420706711003,0,1,2,-122.40340479147901,4,5
37.742468235362502,2,0,1,-122.490170246651,2,3
37.742735550050199,2,0,1,-122.481592052499,2,3
37.753042208572801,2,0,1,-122.504883710633,2,3
37.781719996929098,2,1,1,-122.469628050956,2,3
37.799001943680899,1,1,0,-122.44181162804099,0,0
37.738365565547603,2,0,1,-122.475484629626,2,2
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.781255093548403,2,1,1,-122.45886061567001,2,3
37.7588312134679,0,0,2,-122.415781281593,1,1
37.7586968166489,0,0,2,-122.41796448376,1,1
37.7513339691629,2,0,1,-122.47834961602599,2,3
37.7586968166489,0,0,2,-122.41796448376,1,1
37.784912471413499,1,1,0,-122.40864858896499,4,5
37.722727038357597,3,0,2,-122.43619448489601,3,2
37.7878271137225,1,1,0,-122.40838427554201,4,5
37.7878271137225,1,1,0,-122.40838427554201,4,5
37.7878271137225,1,1,0,-122.40838427554201,4,5
37.7805788608783,2,1,1,-122.47125025864899,2,3
37.794637319746201,1,1,0,-122.406981046967,4,5
37.794664653815403,1,1,0,-122.40476763585301,4,5
37.794171183262698,1,1,0,-122.40390478866701,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.796204620956402,1,1,0,-122.42368281433799,0,0
37.796204620956402,1,1,0,-122.42368281433799,0,0
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.754617238208297,0,0,2,-122.41873826577201,1,1
37.760301234039702,0,0,2,-122.41812008649001,1,1
37.760365693157297,0,0,2,-122.417028392106,1,1
37.733070817368201,0,0,2,-122.385001533619,1,4
37.757167781718799,0,0,2,-122.41672098200399,1,1
37.760345374629097,0,0,2,-122.41647203535901,1,1
37.759488455703597,0,0,2,-122.41797095509099,1,1
37.7604330003754,0,0,2,-122.41592984954799,1,1
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.783706930154501,1,1,0,-122.408595110869,4,5
37.782738837828802,1,1,0,-122.445217147539,0,0
37.710855517777503,0,0,2,-122.40407963362701,1,4
37.788323544990398,1,1,0,-122.41185703254,0,0
37.789759693834199,1,1,0,-122.40482801879,4,5
37.762638417311599,0,0,2,-122.395565262125,1,1
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.785457490299699,1,1,0,-122.400916029025,4,5
37.759488455703597,0,0,2,-122.41797095509099,1,1
37.764422795581098,0,0,2,-122.40940833000801,1,1
37.792506744071403,1,1,0,-122.40933646630501,4,5
37.7586968166489,0,0,2,-122.41796448376,1,1
37.7586968166489,0,0,2,-122.41796448376,1,1
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.786988188530799,1,1,0,-122.410699657634,4,5
37.7604330003754,0,0,2,-122.41592984954799,1,1
37.7878271137225,1,1,0,-122.40838427554201,4,5
37.787359494956,1,1,0,-122.40823102626101,4,5
37.755504342002801,0,0,2,-122.417660640341,1,1
37.755504342002801,0,0,2,-122.417660640341,1,1
37.7621213524354,0,0,2,-122.415543548355,1,1
37.759546092458699,0,0,2,-122.417016663517,1,1
37.777398311747703,1,1,0,-122.422254494749,0,0
37.787096649566301,1,1,0,-122.41072162587,4,5
37.7586968166489,0,0,2,-122.41796448376,1,1
37.760500072599498,0,0,2,-122.41484513920599,1,1
37.7586968166489,0,0,2,-122.41796448376,1,1
37.761902961302198,0,0,2,-122.418272166422,1,1
37.761214223662698,0,0,2,-122.416070932811,1,1
37.7586968166489,0,0,2,-122.41796448376,1,1
37.760301234039702,0,0,2,-122.41812008649001,1,1
37.742468235362502,2,0,1,-122.490170246651,2,3
37.7625630891661,2,0,1,-122.478194247055,2,3
37.788335124818097,1,1,0,-122.416032976503,0,0
37.789901982250797,1,1,0,-122.40711449111799,4,5
37.789759693834199,1,1,0,-122.40482801879,4,5
37.754098688206803,0,0,2,-122.414233849038,1,1
37.784089036686801,1,1,0,-122.41180013475299,4,5
37.760301234039702,0,0,2,-122.41812008649001,1,1
37.788293391515801,1,1,0,-122.408403859899,4,5
37.7586968166489,0,0,2,-122.41796448376,1,1
37.759554412523599,0,0,2,-122.41687869132301,1,1
37.758852001430903,0,0,2,-122.416331137192,1,1
37.753177993892599,0,0,2,-122.403409085175,1,1
37.753177993892599,0,0,2,-122.403409085175,1,1
37.755504342002801,0,0,2,-122.417660640341,1,1
37.761700978173401,0,0,2,-122.411090794581,1,1
37.761700978173401,0,0,2,-122.411090794581,1,1
37.787148807979001,1,1,0,-122.409876622532,4,5
37.772694823686102,0,0,2,-122.422188261426,1,1
37.772694823686102,0,0,2,-122.422188261426,1,1
37.742735550050199,2,0,1,-122.481592052499,2,3
37.789759693834199,1,1,0,-122.40482801879,4,5
37.785998832379804,1,1,0,-122.41174737192399,4,5
37.787359494956,1,1,0,-122.40823102626101,4,5
37.7650501214668,0,0,2,-122.419671780296,1,1
37.760301234039702,0,0,2,-122.41812008649001,1,1
37.762916776658599,0,0,2,-122.412173946265,1,1
37.762916776658599,0,0,2,-122.412173946265,1,1
37.775420706711003,0,1,2,-122.40340479147901,4,5
37.775420706711003,0,1,2,-122.40340479147901,4,5
37.757100579642803,0,0,2,-122.41781255878701,1,1
37.742373727932403,2,0,1,-122.49231650224699,2,3
37.7855804361702,1,1,0,-122.412857126524,0,0
37.7939790012204,1,1,0,-122.405490836338,4,5
37.759422750629703,0,0,2,-122.41905886810299,1,1
37.759422750629703,0,0,2,-122.41905886810299,1,1
37.759422750629703,0,0,2,-122.41905886810299,1,1
37.757232227914002,0,0,2,-122.415629332446,1,1
37.787148807979001,1,1,0,-122.409876622532,4,5
37.732396601014798,3,0,1,-122.44547478110999,3,2
37.785167087551699,1,1,0,-122.41790397756399,0,0
37.775420706711003,0,1,2,-122.40340479147901,4,5
37.7586968166489,0,0,2,-122.41796448376,1,1
37.7586968166489,0,0,2,-122.41796448376,1,1
37.786324588551103,1,1,0,-122.409155386902,4,5
37.7588312134679,0,0,2,-122.415781281593,1,1
37.786409403361802,1,1,0,-122.408040474858,4,5
